seed,seat,agent,opponent,money,opp_money,won,status,turns,wall_s,unit_turns,effective_rate,move_share,harvested_units,milk_harvested,wool_harvested,milk_revenue,wool_revenue,milk_floor,wool_floor,animal_count,fertilizer_collected,unsold_units,unsold_milk,unsold_wool,drought_deaths,animals_escaped,shed_overflow,latency_p99_ms,n_errors
5,1,B_5_5,B0,13137.0,59103.0,0,DONE,719,31.071,4163,0.7072,0.4701,256,33,5,8279,1138,0,0,6,69,24,0,0,8,10,0,7.7475,0
6,0,B0,B0,41234.0,41234.0,0,DONE,719,67.684,4853,0.9472,0.578,640,102,90,21349,6069,0,36,5,155,10,0,0,2,1,3,29.9968,0
6,1,B0,B0,41234.0,41234.0,0,DONE,719,67.684,4853,0.9472,0.578,640,102,90,21349,6069,0,36,5,155,10,0,0,2,1,3,32.417,0
6,0,B_1_1,B0,32154.0,63415.0,0,DONE,719,46.426,4853,0.811,0.5246,614,36,33,9358,7813,0,0,2,58,19,0,0,1,0,0,14.5071,0
6,1,B0,B_1_1,63415.0,32154.0,1,DONE,719,46.426,4853,0.9479,0.5809,634,102,90,26022,21334,0,0,5,156,27,0,0,2,1,3,13.6178,0
6,0,B_2_2,B0,36744.0,42715.0,0,DONE,719,49.53,4853,0.9104,0.5689,673,70,67,5242,16051,0,0,3,110,17,0,0,2,1,0,14.4574,0
6,1,B0,B_2_2,42715.0,36744.0,1,DONE,719,49.53,4853,0.9472,0.578,640,102,90,6775,21565,3,0,5,155,10,0,0,2,1,3,15.1602,0
6,0,B_4_4,B0,40286.0,61873.0,0,DONE,719,43.597,3749,0.9288,0.5802,405,72,67,15553,14731,0,0,4,125,23,0,0,4,8,7,20.7642,0
6,1,B0,B_4_4,61873.0,40286.0,1,DONE,719,43.597,4853,0.9472,0.578,640,102,90,21985,19876,0,0,5,155,10,0,0,2,1,3,11.9655,0
6,0,B_5_5,B0,18632.0,63488.0,0,DONE,719,33.123,4163,0.725,0.4821,294,39,15,10284,3634,0,0,5,76,14,3,0,8,11,0,13.0975,0
6,1,B0,B_5_5,63488.0,18632.0,1,DONE,719,33.123,4853,0.9472,0.578,640,102,90,23942,20128,0,0,5,155,10,0,0,2,1,3,8.745,0
6,0,B0,B_1_1,63026.0,32152.0,1,DONE,719,37.951,4853,0.9472,0.578,640,102,90,26022,21334,0,0,5,155,10,0,0,2,1,3,12.7694,0
6,1,B_1_1,B0,32152.0,63026.0,0,DONE,719,37.951,4853,0.81,0.5234,614,36,33,9358,7813,0,0,2,58,19,0,0,1,0,0,11.9793,0
6,0,B0,B_2_2,42715.0,36744.0,1,DONE,719,52.451,4853,0.9472,0.578,640,102,90,6775,21565,3,0,5,155,10,0,0,2,1,3,25.741,0
6,1,B_2_2,B0,36744.0,42715.0,0,DONE,719,52.451,4853,0.9104,0.5689,673,70,67,5242,16051,0,0,3,110,17,0,0,2,1,0,17.7899,0
6,0,B0,B_4_4,61873.0,40286.0,1,DONE,719,43.687,4853,0.9472,0.578,640,102,90,21985,19876,0,0,5,155,10,0,0,2,1,3,17.4702,0
6,1,B_4_4,B0,40286.0,61873.0,0,DONE,719,43.687,3749,0.9288,0.5802,405,72,67,15553,14731,0,0,4,125,23,0,0,4,8,7,16.4106,0
6,0,B0,B_5_5,63488.0,18632.0,1,DONE,719,30.922,4853,0.9472,0.578,640,102,90,23942,20128,0,0,5,155,10,0,0,2,1,3,12.6514,0
6,1,B_5_5,B0,18632.0,63488.0,0,DONE,719,30.922,4163,0.725,0.4821,294,39,15,10284,3634,0,0,5,76,14,3,0,8,11,0,10.6606,0
7,0,B0,B0,54356.0,54356.0,0,DONE,719,64.255,4853,0.9472,0.578,640,102,90,19954,20137,0,0,5,155,10,0,0,2,1,3,27.7486,0
7,1,B0,B0,54356.0,54356.0,0,DONE,719,64.255,4853,0.9472,0.578,640,102,90,19954,20137,0,0,5,155,10,0,0,2,1,3,21.7491,0
7,0,B_1_1,B0,21961.0,32069.0,0,DONE,719,44.944,4853,0.811,0.5246,614,36,33,2637,4263,4,0,2,58,19,0,0,1,0,0,12.1175,0
7,1,B0,B_1_1,32069.0,21961.0,1,DONE,719,44.944,4853,0.9472,0.578,640,102,90,6454,10295,23,1,5,155,10,0,0,2,1,3,21.3684,0
7,0,B_2_2,B0,45899.0,56342.0,0,DONE,719,46.313,4853,0.9104,0.5689,673,70,67,14852,15120,0,0,3,110,17,0,0,2,1,0,23.5545,0
7,1,B0,B_2_2,56342.0,45899.0,1,DONE,719,46.313,4853,0.9472,0.578,640,102,90,21301,20242,0,0,5,155,10,0,0,2,1,3,21.2068,0
7,0,B_4_4,B0,24939.0,47760.0,0,DONE,719,44.053,3749,0.9381,0.5839,413,75,65,13531,2461,0,37,6,122,29,0,0,3,6,4,17.3553,0
7,1,B0,B_4_4,47760.0,24939.0,1,DONE,719,44.053,4853,0.9472,0.578,640,102,90,19392,9666,0,22,5,155,10,0,0,2,1,3,17.4944,0
7,0,B_5_5,B0,18295.0,64626.0,0,DONE,719,29.956,4163,0.7286,0.4855,294,39,15,9733,3685,0,0,5,76,14,3,0,8,11,0,14.3387,0
7,1,B0,B_5_5,64626.0,18295.0,1,DONE,719,29.956,4853,0.9472,0.578,640,102,90,23276,21469,0,0,5,155,10,0,0,2,1,3,10.6983,0
7,0,B0,B_1_1,32069.0,21961.0,1,DONE,719,40.227,4853,0.9472,0.578,640,102,90,6454,10295,23,1,5,155,10,0,0,2,1,3,13.3531,0
7,1,B_1_1,B0,21961.0,32069.0,0,DONE,719,40.227,4853,0.811,0.5246,614,36,33,2637,4263,4,0,2,58,19,0,0,1,0,0,12.1199,0
7,0,B0,B_2_2,56342.0,45899.0,1,DONE,719,47.596,4853,0.9472,0.578,640,102,90,21301,20242,0,0,5,155,10,0,0,2,1,3,19.8998,0
7,1,B_2_2,B0,45899.0,56342.0,0,DONE,719,47.596,4853,0.9104,0.5689,673,70,67,14852,15120,0,0,3,110,17,0,0,2,1,0,13.9298,0
7,0,B0,B_4_4,47760.0,24939.0,1,DONE,719,42.729,4853,0.9472,0.578,640,102,90,19392,9666,0,22,5,155,10,0,0,2,1,3,12.8371,0
7,1,B_4_4,B0,24939.0,47760.0,0,DONE,719,42.729,3749,0.9381,0.5839,413,75,65,13531,2461,0,37,6,122,29,0,0,3,6,4,11.9158,0
7,0,B0,B_5_5,64626.0,18295.0,1,DONE,719,19.344,4853,0.9472,0.578,640,102,90,23276,21469,0,0,5,155,10,0,0,2,1,3,9.3382,0
7,1,B_5_5,B0,18295.0,64626.0,0,DONE,719,19.344,4163,0.7286,0.4855,294,39,15,9733,3685,0,0,5,76,14,3,0,8,11,0,4.2739,0
