seed,seat,agent,opponent,money,opp_money,won,status,turns,wall_s,unit_turns,effective_rate,move_share,harvested_units,milk_harvested,wool_harvested,milk_revenue,wool_revenue,milk_floor,wool_floor,animal_count,fertilizer_collected,unsold_units,unsold_milk,unsold_wool,drought_deaths,animals_escaped,shed_overflow,latency_p99_ms,n_errors
6,1,B2,A_diversified,54047.0,33435.0,1,DONE,719,25.388,4853,0.9468,0.5768,646,104,90,24214,9816,0,20,5,156,19,1,0,2,1,3,13.4233,0
6,0,D_premium_crop,B2,34928.0,59078.0,0,DONE,719,29.866,5495,0.5578,0.4087,168,0,0,0,0,0,0,0,0,4,0,0,13,0,0,8.2021,0
6,1,B2,D_premium_crop,59078.0,34928.0,1,DONE,719,29.866,4853,0.9472,0.5786,640,102,90,21610,20130,0,0,5,155,10,0,0,2,1,3,9.9362,0
6,0,C_goose_wheat,B2,24794.0,46629.0,0,DONE,719,42.76,4853,0.9289,0.5724,741,0,0,0,0,0,0,4,109,4,0,0,2,0,0,16.2112,0
6,1,B2,C_goose_wheat,46629.0,24794.0,1,DONE,719,42.76,4853,0.9472,0.578,640,102,90,9941,21757,0,0,5,155,10,0,0,2,1,3,27.0713,0
6,0,reference,B2,24794.0,46629.0,0,DONE,719,32.937,4853,0.9289,0.5724,741,0,0,0,0,0,0,4,109,4,0,0,2,0,0,15.1712,0
6,1,B2,reference,46629.0,24794.0,1,DONE,719,32.937,4853,0.9472,0.578,640,102,90,9941,21757,0,0,5,155,10,0,0,2,1,3,16.7483,0
7,0,B2,A_diversified,44741.0,26564.0,1,DONE,719,34.065,4853,0.9472,0.578,640,102,90,7054,21863,23,0,5,155,10,0,0,2,1,3,16.7751,0
7,1,A_diversified,B2,26564.0,44741.0,0,DONE,719,34.065,4025,0.9434,0.5749,515,54,42,2438,10432,8,0,3,123,23,0,0,2,6,29,10.4619,0
7,0,B2,D_premium_crop,64058.0,36810.0,1,DONE,719,31.166,4853,0.9472,0.578,640,102,90,23412,20926,0,0,5,155,10,0,0,2,1,3,10.2558,0
7,1,D_premium_crop,B2,36810.0,64058.0,0,DONE,719,31.166,5495,0.5551,0.4045,168,0,0,0,0,0,0,0,0,6,0,0,13,0,0,6.654,0
7,0,B2,C_goose_wheat,62175.0,25430.0,1,DONE,719,36.727,4853,0.9472,0.578,640,102,90,26303,20926,0,0,5,155,10,0,0,2,1,3,13.8753,0
7,1,C_goose_wheat,B2,25430.0,62175.0,0,DONE,719,36.727,4853,0.9289,0.5724,741,0,0,0,0,0,0,4,109,4,0,0,2,0,0,10.4134,0
7,0,B2,reference,62175.0,25430.0,1,DONE,719,32.597,4853,0.9472,0.578,640,102,90,26303,20926,0,0,5,155,10,0,0,2,1,3,25.5588,0
7,1,reference,B2,25430.0,62175.0,0,DONE,719,32.597,4853,0.9289,0.5724,741,0,0,0,0,0,0,4,109,4,0,0,2,0,0,14.4352,0
7,0,A_diversified,B2,27113.0,44826.0,0,DONE,719,28.543,4025,0.9431,0.5707,519,54,42,2442,10423,7,0,4,128,25,0,0,0,5,25,8.271,0
7,1,B2,A_diversified,44826.0,27113.0,1,DONE,719,28.543,4853,0.9472,0.578,640,102,90,7058,21854,22,0,5,155,10,0,0,2,1,3,10.8319,0
7,0,D_premium_crop,B2,36810.0,64058.0,0,DONE,719,34.383,5495,0.5551,0.4045,168,0,0,0,0,0,0,0,0,6,0,0,13,0,0,9.8644,0
7,1,B2,D_premium_crop,64058.0,36810.0,1,DONE,719,34.383,4853,0.9472,0.578,640,102,90,23412,20926,0,0,5,155,10,0,0,2,1,3,10.7238,0
