seed,seat,agent,opponent,money,opp_money,won,status,turns,wall_s,unit_turns,effective_rate,move_share,harvested_units,milk_harvested,wool_harvested,milk_revenue,wool_revenue,milk_floor,wool_floor,animal_count,fertilizer_collected,unsold_units,unsold_milk,unsold_wool,drought_deaths,animals_escaped,shed_overflow,latency_p99_ms,n_errors
7,0,P0,P2,54356.0,54356.0,0,DONE,719,47.796,4853,0.9472,0.578,640,102,90,19954,20137,0,0,5,155,10,0,0,2,1,3,31.6391,0
7,1,P2,P0,54356.0,54356.0,0,DONE,719,47.796,4853,0.9472,0.578,640,102,90,19954,20137,0,0,5,155,10,0,0,2,1,3,19.098,0
7,0,P1,P2,54812.0,54352.0,1,DONE,719,42.704,4853,0.946,0.5741,647,104,90,20180,20137,0,0,5,157,20,0,0,2,1,3,22.1598,0
7,1,P2,P1,54352.0,54812.0,0,DONE,719,42.704,4853,0.9472,0.578,640,102,90,19954,20137,0,0,5,155,10,0,0,2,1,3,22.6209,0
7,0,P1,P0,54812.0,54352.0,1,DONE,719,38.495,4853,0.946,0.5741,647,104,90,20180,20137,0,0,5,157,20,0,0,2,1,3,17.2802,0
7,1,P0,P1,54352.0,54812.0,0,DONE,719,38.495,4853,0.9472,0.578,640,102,90,19954,20137,0,0,5,155,10,0,0,2,1,3,29.815,0
7,0,P2,P0,54356.0,54356.0,0,DONE,719,41.669,4853,0.9472,0.578,640,102,90,19954,20137,0,0,5,155,10,0,0,2,1,3,22.1109,0
7,1,P0,P2,54356.0,54356.0,0,DONE,719,41.669,4853,0.9472,0.578,640,102,90,19954,20137,0,0,5,155,10,0,0,2,1,3,20.1804,0
7,0,P2,P1,54352.0,54812.0,0,DONE,719,43.155,4853,0.9472,0.578,640,102,90,19954,20137,0,0,5,155,10,0,0,2,1,3,22.6884,0
7,1,P1,P2,54812.0,54352.0,1,DONE,719,43.155,4853,0.946,0.5741,647,104,90,20180,20137,0,0,5,157,20,0,0,2,1,3,26.4987,0
8,0,P0,P1,45527.0,45962.0,0,DONE,719,34.983,4853,0.9472,0.578,640,102,90,12895,18258,0,0,5,155,10,0,0,2,1,3,9.5906,0
8,1,P1,P0,45962.0,45527.0,1,DONE,719,34.983,4853,0.946,0.5741,647,104,90,13096,18258,0,0,5,157,20,0,0,2,1,3,20.8521,0
8,0,P0,P2,45531.0,45531.0,0,DONE,719,37.998,4853,0.9472,0.578,640,102,90,12895,18258,0,0,5,155,10,0,0,2,1,3,19.7624,0
8,1,P2,P0,45531.0,45531.0,0,DONE,719,37.998,4853,0.9472,0.578,640,102,90,12895,18258,0,0,5,155,10,0,0,2,1,3,22.6214,0
8,0,P1,P2,45962.0,45527.0,1,DONE,719,34.694,4853,0.946,0.5741,647,104,90,13096,18258,0,0,5,157,20,0,0,2,1,3,13.6508,0
8,1,P2,P1,45527.0,45962.0,0,DONE,719,34.694,4853,0.9472,0.578,640,102,90,12895,18258,0,0,5,155,10,0,0,2,1,3,17.6662,0
8,0,P1,P0,45962.0,45527.0,1,DONE,719,35.931,4853,0.946,0.5741,647,104,90,13096,18258,0,0,5,157,20,0,0,2,1,3,12.3359,0
8,1,P0,P1,45527.0,45962.0,0,DONE,719,35.931,4853,0.9472,0.578,640,102,90,12895,18258,0,0,5,155,10,0,0,2,1,3,12.7473,0
8,0,P2,P0,45531.0,45531.0,0,DONE,719,52.195,4853,0.9472,0.578,640,102,90,12895,18258,0,0,5,155,10,0,0,2,1,3,33.4716,0
8,1,P0,P2,45531.0,45531.0,0,DONE,719,52.195,4853,0.9472,0.578,640,102,90,12895,18258,0,0,5,155,10,0,0,2,1,3,31.9807,0
8,0,P2,P1,45527.0,45962.0,0,DONE,719,37.902,4853,0.9472,0.578,640,102,90,12895,18258,0,0,5,155,10,0,0,2,1,3,16.4604,0
8,1,P1,P2,45962.0,45527.0,1,DONE,719,37.902,4853,0.946,0.5741,647,104,90,13096,18258,0,0,5,157,20,0,0,2,1,3,14.2265,0
9,0,P0,P1,47567.0,47425.0,1,DONE,719,33.393,4853,0.9468,0.5768,646,104,90,23666,6069,0,36,5,156,19,1,0,2,1,3,13.9293,0
9,1,P1,P0,47425.0,47567.0,0,DONE,719,33.393,4853,0.9464,0.5757,647,104,90,23667,6069,0,36,5,156,12,1,0,2,1,3,16.3556,0
9,0,P0,P2,47466.0,47535.0,0,DONE,719,49.155,4853,0.9468,0.5768,646,104,90,23666,5873,0,42,5,156,19,1,0,2,1,3,23.4517,0
9,1,P2,P0,47535.0,47466.0,1,DONE,719,49.155,4853,0.9468,0.5768,646,104,90,23666,5947,0,38,5,156,19,1,0,2,1,3,31.5647,0
9,0,P1,P2,47323.0,47534.0,0,DONE,719,38.633,4853,0.9464,0.5757,647,104,90,23667,5873,0,42,5,156,12,1,0,2,1,3,24.2595,0
9,1,P2,P1,47534.0,47323.0,1,DONE,719,38.633,4853,0.9468,0.5768,646,104,90,23666,5947,0,38,5,156,19,1,0,2,1,3,21.1018,0
9,0,P1,P0,47425.0,47567.0,0,DONE,719,30.157,4853,0.9464,0.5757,647,104,90,23667,6069,0,36,5,156,12,1,0,2,1,3,15.0091,0
9,1,P0,P1,47567.0,47425.0,1,DONE,719,30.157,4853,0.9468,0.5768,646,104,90,23666,6069,0,36,5,156,19,1,0,2,1,3,11.408,0
9,0,P2,P0,47535.0,47466.0,1,DONE,719,43.94,4853,0.9468,0.5768,646,104,90,23666,5947,0,38,5,156,19,1,0,2,1,3,30.2328,0
9,1,P0,P2,47466.0,47535.0,0,DONE,719,43.94,4853,0.9468,0.5768,646,104,90,23666,5873,0,42,5,156,19,1,0,2,1,3,16.7869,0
9,0,P2,P1,47534.0,47323.0,1,DONE,719,37.129,4853,0.9468,0.5768,646,104,90,23666,5947,0,38,5,156,19,1,0,2,1,3,20.4272,0
9,1,P1,P2,47323.0,47534.0,0,DONE,719,37.129,4853,0.9464,0.5757,647,104,90,23667,5873,0,42,5,156,12,1,0,2,1,3,16.815,0
10,0,P0,P1,29341.0,29201.0,1,DONE,719,32.456,4853,0.9468,0.5768,646,104,90,6379,6069,0,36,5,156,19,1,0,2,1,9,22.0256,0
10,1,P1,P0,29201.0,29341.0,0,DONE,719,32.456,4853,0.9464,0.5757,647,104,90,6379,6069,0,36,5,156,12,1,0,2,1,9,17.06,0
10,0,P0,P2,28609.0,29496.0,0,DONE,719,39.482,4853,0.9468,0.5768,646,104,90,5791,5873,6,42,5,156,19,1,0,2,1,24,18.3056,0
